[Script Info]
; Script generated by Aegisub 2.1.8
; http://www.aegisub.org/
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType: v4.00+
Collisions:Normal
Timer:100.0000
Video File: Modern.Family.S03E24.HDTV.x264-LOL.avi
Video Aspect Ratio: 0
Video Zoom: 8
Video Position: 4597
Audio File: Modern.Family.S03E24.HDTV.x264-LOL.avi

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体简体,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:00:57.21,0:00:58.30,*Default,NTP,0000,0000,0000,,我才不管別人說什么
Dialogue: 0,0:00:58.30,0:01:00.18,*Default,NTP,0000,0000,0000,,反正不是你害的那人心臟病發作
Dialogue: 0,0:01:00.19,0:01:00.90,*Default,NTP,0000,0000,0000,,謝謝
Dialogue: 0,0:01:00.90,0:01:02.69,*Default,NTP,0000,0000,0000,,你根本就不嚇人
Dialogue: 0,0:01:03.05,0:01:04.18,*Default,NTP,0000,0000,0000,,我能抓點糖嗎
Dialogue: 0,0:01:04.19,0:01:05.26,*Default,NTP,0000,0000,0000,,給今晚看房的客戶們吃
Dialogue: 0,0:01:05.26,0:01:06.56,*Default,NTP,0000,0000,0000,,可以  當然  可是
Dialogue: 0,0:01:06.56,0:01:09.80,*Default,NTP,0000,0000,0000,,太有才了  在萬圣節辦開放參觀
Dialogue: 0,0:01:10.64,0:01:11.78,*Default,NTP,0000,0000,0000,,當爹媽的無聊透了
Dialogue: 0,0:01:11.78,0:01:14.41,*Default,NTP,0000,0000,0000,,平常忙著照看孩子  不出車禍
Dialogue: 0,0:01:14.41,0:01:15.86,*Default,NTP,0000,0000,0000,,現在他們可以脫身啦
Dialogue: 0,0:01:15.86,0:01:17.59,*Default,NTP,0000,0000,0000,,去參觀一座好房子
Dialogue: 0,0:01:17.59,0:01:19.58,*Default,NTP,0000,0000,0000,,什么叫我根本就不嚇人啊
Dialogue: 0,0:01:19.59,0:01:22.59,*Default,NTP,0000,0000,0000,,我差點嚇出一條人命來
Dialogue: 0,0:01:22.59,0:01:24.63,*Default,NTP,0000,0000,0000,,你就是把人家嚇出了點白沫
Dialogue: 0,0:01:24.63,0:01:25.89,*Default,NTP,0000,0000,0000,,嚇出了點尿
Dialogue: 0,0:01:25.89,0:01:28.87,*Default,NTP,0000,0000,0000,,我每次看到猴子穿著人的衣服鬧騰就這樣
Dialogue: 0,0:01:28.87,0:01:30.04,*Default,NTP,0000,0000,0000,,我相當嚇人
Dialogue: 0,0:01:30.04,0:01:31.75,*Default,NTP,0000,0000,0000,,我的妝容可是專業等級的
Dialogue: 0,0:01:31.75,0:01:34.74,*Default,NTP,0000,0000,0000,,說到點子上了  克萊爾  你太過了
Dialogue: 0,0:01:34.75,0:01:35.45,*Default,NTP,0000,0000,0000,,你是那種
Dialogue: 0,0:01:35.45,0:01:38.69,*Default,NTP,0000,0000,0000,,不化妝才嚇死人的女人  再見
Dialogue: 0,0:01:52.53,0:01:54.08,*Default,NTP,0000,0000,0000,,你記得去把裝扮服取回來了  是吧
Dialogue: 0,0:01:54.08,0:01:55.12,*Default,NTP,0000,0000,0000,,對的  放在那兒了
Dialogue: 0,0:01:55.12,0:01:56.00,*Default,NTP,0000,0000,0000,,太激動人心了
Dialogue: 0,0:01:56.00,0:01:57.78,*Default,NTP,0000,0000,0000,,小卡減了不少肥
Dialogue: 0,0:01:57.78,0:01:58.47,*Default,NTP,0000,0000,0000,,打住
Dialogue: 0,0:01:58.47,0:02:00.27,*Default,NTP,0000,0000,0000,,所以我們打算開個萬圣節派對
Dialogue: 0,0:02:00.27,0:02:01.50,*Default,NTP,0000,0000,0000,,讓全新的小卡粉墨登場
Dialogue: 0,0:02:01.50,0:02:03.50,*Default,NTP,0000,0000,0000,,我將扮成斗牛士
Dialogue: 0,0:02:04.08,0:02:05.34,*Default,NTP,0000,0000,0000,,現在減了多少磅  30嗎
Dialogue: 0,0:02:07.61,0:02:09.05,*Default,NTP,0000,0000,0000,,相當于我減掉了莉莉的重量[丟了]
Dialogue: 0,0:02:10.25,0:02:11.60,*Default,NTP,0000,0000,0000,,莉莉去哪兒了
Dialogue: 0,0:02:11.60,0:02:12.93,*Default,NTP,0000,0000,0000,,-你  她沒有跟你一起嗎  -沒
Dialogue: 0,0:02:12.93,0:02:13.73,*Default,NTP,0000,0000,0000,,她怎么會跟我在一起呢
Dialogue: 0,0:02:13.73,0:02:15.10,*Default,NTP,0000,0000,0000,,-我又沒把她裝在口袋里  -小卡
Dialogue: 0,0:02:15.10,0:02:16.57,*Default,NTP,0000,0000,0000,,皇冠頭飾呢
Dialogue: 0,0:02:16.57,0:02:17.51,*Default,NTP,0000,0000,0000,,我們沒買
Dialogue: 0,0:02:17.51,0:02:19.03,*Default,NTP,0000,0000,0000,,你可以戴去年的
Dialogue: 0,0:02:19.03,0:02:20.14,*Default,NTP,0000,0000,0000,,我們變窮了嗎
Dialogue: 0,0:02:20.15,0:02:23.30,*Default,NTP,0000,0000,0000,,不是  甜心  你用不著兩個皇冠頭飾啊
Dialogue: 0,0:02:23.31,0:02:25.60,*Default,NTP,0000,0000,0000,,明年萬圣節你換套服裝怎么樣啊
Dialogue: 0,0:02:25.60,0:02:27.79,*Default,NTP,0000,0000,0000,,不行  我必須扮公主
Dialogue: 0,0:02:27.79,0:02:29.15,*Default,NTP,0000,0000,0000,,每年都要嗎  為什么
Dialogue: 0,0:02:29.15,0:02:31.04,*Default,NTP,0000,0000,0000,,因為我媽媽是個公主
Dialogue: 0,0:02:31.04,0:02:33.03,*Default,NTP,0000,0000,0000,,你告訴我的
Dialogue: 0,0:02:34.03,0:02:36.02,*Default,NTP,0000,0000,0000,,我和小卡都知道早晚有一天
Dialogue: 0,0:02:36.02,0:02:38.07,*Default,NTP,0000,0000,0000,,我們得和莉莉談談
Dialogue: 0,0:02:38.07,0:02:40.32,*Default,NTP,0000,0000,0000,,她媽媽的事
Dialogue: 0,0:02:40.74,0:02:42.69,*Default,NTP,0000,0000,0000,,我  我們會找準時機
Dialogue: 0,0:02:42.69,0:02:44.53,*Default,NTP,0000,0000,0000,,一起跟她談
Dialogue: 0,0:02:44.53,0:02:47.14,*Default,NTP,0000,0000,0000,,嚴格按我們商量好的劇本上演
Dialogue: 0,0:02:48.61,0:02:50.22,*Default,NTP,0000,0000,0000,,然后有一天我累了
Dialogue: 0,0:02:50.61,0:02:54.09,*Default,NTP,0000,0000,0000,,"她是人間天堂魔幻三界最漂亮的公主  
Dialogue: 0,0:02:54.30,0:02:55.91,*Default,NTP,0000,0000,0000,,劇終"
Dialogue: 0,0:02:56.23,0:02:57.55,*Default,NTP,0000,0000,0000,,多少遍了啊
Dialogue: 0,0:02:58.07,0:03:01.20,*Default,NTP,0000,0000,0000,,為什么泰勒的媽媽那么肥
Dialogue: 0,0:03:02.14,0:03:05.13,*Default,NTP,0000,0000,0000,,那是因為她  她懷著個小寶寶
Dialogue: 0,0:03:05.13,0:03:06.34,*Default,NTP,0000,0000,0000,,行了吧  晚安
Dialogue: 0,0:03:06.48,0:03:09.85,*Default,NTP,0000,0000,0000,,我媽媽也懷過我嗎
Dialogue: 0,0:03:10.00,0:03:11.39,*Default,NTP,0000,0000,0000,,莉莉  不許再問了  好吧
Dialogue: 0,0:03:11.39,0:03:12.81,*Default,NTP,0000,0000,0000,,快  快睡覺
Dialogue: 0,0:03:13.22,0:03:15.33,*Default,NTP,0000,0000,0000,,我媽媽現在在哪兒
Dialogue: 0,0:03:15.67,0:03:17.47,*Default,NTP,0000,0000,0000,,她在
Dialogue: 0,0:03:17.78,0:03:19.92,*Default,NTP,0000,0000,0000,,在遙遠的國度
Dialogue: 0,0:03:20.33,0:03:21.58,*Default,NTP,0000,0000,0000,,為什么
Dialogue: 0,0:03:21.68,0:03:24.31,*Default,NTP,0000,0000,0000,,因為她是個公主
Dialogue: 0,0:03:24.31,0:03:27.52,*Default,NTP,0000,0000,0000,,并且她  很忙很忙
Dialogue: 0,0:03:28.64,0:03:30.10,*Default,NTP,0000,0000,0000,,好吧
Dialogue: 0,0:03:30.42,0:03:32.29,*Default,NTP,0000,0000,0000,,我以為她第二天早晨就忘了呢
Dialogue: 0,0:03:32.30,0:03:33.92,*Default,NTP,0000,0000,0000,,反正我是忘了
Dialogue: 0,0:03:34.39,0:03:35.98,*Default,NTP,0000,0000,0000,,我知道終究是要告訴小卡的
Dialogue: 0,0:03:35.99,0:03:37.28,*Default,NTP,0000,0000,0000,,他知道了肯定會很生氣
Dialogue: 0,0:03:37.28,0:03:39.82,*Default,NTP,0000,0000,0000,,但我希望他能意識到更嚴重的問題
Dialogue: 0,0:03:39.98,0:03:43.14,*Default,NTP,0000,0000,0000,,我當時真的累慘了
Dialogue: 0,0:03:44.28,0:03:45.85,*Default,NTP,0000,0000,0000,,小卡  你知道莉莉
Dialogue: 0,0:03:45.85,0:03:48.08,*Default,NTP,0000,0000,0000,,今年又想打扮成公主嗎
Dialogue: 0,0:03:48.08,0:03:49.84,*Default,NTP,0000,0000,0000,,我想  那可能是因為我讓她相信
Dialogue: 0,0:03:49.84,0:03:52.22,*Default,NTP,0000,0000,0000,,-她媽媽是  -真是場噩夢
Dialogue: 0,0:03:52.22,0:03:55.29,*Default,NTP,0000,0000,0000,,-只是犯了點小錯  -簡直是災難啊
Dialogue: 0,0:03:55.44,0:03:58.20,*Default,NTP,0000,0000,0000,,他們送來的斗牛士服是按你的尺寸做的
Dialogue: 0,0:03:58.36,0:04:00.25,*Default,NTP,0000,0000,0000,,而公牛服按我的尺寸做的
Dialogue: 0,0:04:00.25,0:04:01.64,*Default,NTP,0000,0000,0000,,我沒注意到
Dialogue: 0,0:04:01.64,0:04:03.23,*Default,NTP,0000,0000,0000,,穿著這件肥大的公牛服
Dialogue: 0,0:04:03.23,0:04:05.35,*Default,NTP,0000,0000,0000,,別人看不到人家的好身材了啦
Dialogue: 0,0:04:05.35,0:04:07.13,*Default,NTP,0000,0000,0000,,這個  真的是無心之過啦
Dialogue: 0,0:04:07.13,0:04:09.48,*Default,NTP,0000,0000,0000,,聽著  你也可以嘗試你以前想試的造型
Dialogue: 0,0:04:09.48,0:04:11.13,*Default,NTP,0000,0000,0000,,你現在也可以穿那套
Dialogue: 0,0:04:11.13,0:04:12.99,*Default,NTP,0000,0000,0000,,超美超合身的白色西服
Dialogue: 0,0:04:13.18,0:04:16.05,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[電視劇《夢幻島》男主角和他的小搭檔]
Dialogue: 0,0:04:13.18,0:04:14.36,*Default,NTP,0000,0000,0000,,然后扮演洛克先生
Dialogue: 0,0:04:14.36,0:04:15.91,*Default,NTP,0000,0000,0000,,讓莉莉扮你的"小紋身"
Dialogue: 0,0:04:15.91,0:04:18.14,*Default,NTP,0000,0000,0000,,不行  人家就要當公主
Dialogue: 0,0:04:18.14,0:04:19.95,*Default,NTP,0000,0000,0000,,但是莉莉  你去年就扮過公主了呀
Dialogue: 0,0:04:19.95,0:04:23.38,*Default,NTP,0000,0000,0000,,不行  你答應過我的  我就要當公主
Dialogue: 0,0:04:24.25,0:04:26.92,*Default,NTP,0000,0000,0000,,她為什么這么癡迷于公主
Dialogue: 0,0:04:26.95,0:04:27.89,*Default,NTP,0000,0000,0000,,怎么說呢
Dialogue: 0,0:04:29.01,0:04:30.79,*Default,NTP,0000,0000,0000,,我們小時候也成天想當公主啊
Dialogue: 0,0:04:30.79,0:04:31.81,*Default,NTP,0000,0000,0000,,我是說
Dialogue: 0,0:04:34.25,0:04:35.48,*Default,NTP,0000,0000,0000,,我不是因為這罰單生氣
Dialogue: 0,0:04:35.48,0:04:37.20,*Default,NTP,0000,0000,0000,,只是這是我第一次沒能成功地
Dialogue: 0,0:04:37.20,0:04:38.59,*Default,NTP,0000,0000,0000,,利用個人魅力免于處罰
Dialogue: 0,0:04:38.60,0:04:40.49,*Default,NTP,0000,0000,0000,,在我看來  這不是罰單問題
Dialogue: 0,0:04:40.76,0:04:42.16,*Default,NTP,0000,0000,0000,,而是社交問題
Dialogue: 0,0:04:42.48,0:04:43.97,*Default,NTP,0000,0000,0000,,無意冒犯  但你根本不需要警笛
Dialogue: 0,0:04:43.97,0:04:46.48,*Default,NTP,0000,0000,0000,,你一下警車  別人就都停下來盯著看了
Dialogue: 0,0:04:46.48,0:04:48.54,*Default,NTP,0000,0000,0000,,請給我你的駕照和車輛注冊證
Dialogue: 0,0:04:48.93,0:04:50.06,*Default,NTP,0000,0000,0000,,我
Dialogue: 0,0:04:50.91,0:04:56.24,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[名為《警察學校》的系列電影]
Dialogue: 0,0:04:50.91,0:04:53.24,*Default,NTP,0000,0000,0000,,我對警察學校挺熟的
Dialogue: 0,0:04:53.24,0:04:54.44,*Default,NTP,0000,0000,0000,,我看過全7部電影
Dialogue: 0,0:04:54.44,0:04:56.36,*Default,NTP,0000,0000,0000,,先生  沒人看過7部全輯
Dialogue: 0,0:04:56.37,0:04:58.44,*Default,NTP,0000,0000,0000,,-上面的個人信息都準確嗎  -是的
Dialogue: 0,0:04:58.46,0:05:00.12,*Default,NTP,0000,0000,0000,,除了體重
Dialogue: 0,0:05:00.12,0:05:02.77,*Default,NTP,0000,0000,0000,,我以為他們是想知道我能舉多重的東西
Dialogue: 0,0:05:03.89,0:05:05.83,*Default,NTP,0000,0000,0000,,我的技能日漸生疏了啊
Dialogue: 0,0:05:05.83,0:05:07.00,*Default,NTP,0000,0000,0000,,技能  什么技能
Dialogue: 0,0:05:07.00,0:05:08.51,*Default,NTP,0000,0000,0000,,閃動我淺藍色的媚眼
Dialogue: 0,0:05:08.51,0:05:10.22,*Default,NTP,0000,0000,0000,,用奸笑迷惑她
Dialogue: 0,0:05:10.29,0:05:11.64,*Default,NTP,0000,0000,0000,,緊急情況下  砸破車窗
Dialogue: 0,0:05:11.64,0:05:13.00,*Default,NTP,0000,0000,0000,,露出我迷人的酒窩
Dialogue: 0,0:05:13.00,0:05:15.32,*Default,NTP,0000,0000,0000,,那不是天花留下的疤嗎
Dialogue: 0,0:05:15.32,0:05:18.96,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[天花在美國很早就已滅絕]
Dialogue: 0,0:05:15.32,0:05:17.74,*Default,NTP,0000,0000,0000,,你當我100歲了啊  是水痘
Dialogue: 0,0:05:17.78,0:05:18.88,*Default,NTP,0000,0000,0000,,是什么留下的疤不重要
Dialogue: 0,0:05:18.88,0:05:20.35,*Default,NTP,0000,0000,0000,,管用就行了
Dialogue: 0,0:05:20.64,0:05:21.31,*Default,NTP,0000,0000,0000,,媽我回來了
Dialogue: 0,0:05:21.31,0:05:23.57,*Default,NTP,0000,0000,0000,,曼尼  你怎么這么晚才從學校回來
Dialogue: 0,0:05:23.57,0:05:24.99,*Default,NTP,0000,0000,0000,,我被叫到校長辦公室去了
Dialogue: 0,0:05:24.99,0:05:26.84,*Default,NTP,0000,0000,0000,,我要發電子郵件罵他去
Dialogue: 0,0:05:26.84,0:05:27.86,*Default,NTP,0000,0000,0000,,因為我不知道什么時候
Dialogue: 0,0:05:27.86,0:05:29.09,*Default,NTP,0000,0000,0000,,不不不  不是他的錯
Dialogue: 0,0:05:29.09,0:05:31.17,*Default,NTP,0000,0000,0000,,-你做錯了什么事  -沒有
Dialogue: 0,0:05:31.17,0:05:32.61,*Default,NTP,0000,0000,0000,,就這樣定了  我給他打電話
Dialogue: 0,0:05:32.61,0:05:34.89,*Default,NTP,0000,0000,0000,,-我討厭他故意  -不是故意的
Dialogue: 0,0:05:34.90,0:05:37.75,*Default,NTP,0000,0000,0000,,下課時  在一場大考之前
Dialogue: 0,0:05:37.75,0:05:39.36,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[美國著名演員  導演]
Dialogue: 0,0:05:37.75,0:05:39.36,*Default,NTP,0000,0000,0000,,我在練習吉恩·凱利的舞步
Dialogue: 0,0:05:39.36,0:05:40.88,*Default,NTP,0000,0000,0000,,來排除雜念
Dialogue: 0,0:05:40.88,0:05:42.78,*Default,NTP,0000,0000,0000,,-竟然真有人那樣做  -沒錯
Dialogue: 0,0:05:42.97,0:05:45.48,*Default,NTP,0000,0000,0000,,我的雨傘不小心勾到了火警警報
Dialogue: 0,0:05:45.48,0:05:46.84,*Default,NTP,0000,0000,0000,,校長以為我是故意這樣做
Dialogue: 0,0:05:46.84,0:05:48.91,*Default,NTP,0000,0000,0000,,-為的是逃避考試  -但你不是
Dialogue: 0,0:05:48.91,0:05:50.18,*Default,NTP,0000,0000,0000,,就這樣  我要找他去
Dialogue: 0,0:05:50.18,0:05:52.32,*Default,NTP,0000,0000,0000,,媽  你千萬別這樣
Dialogue: 0,0:05:52.32,0:05:53.67,*Default,NTP,0000,0000,0000,,我不知道是不是因為懷孕
Dialogue: 0,0:05:53.67,0:05:55.97,*Default,NTP,0000,0000,0000,,當然  懷孕并不是你的錯
Dialogue: 0,0:05:58.07,0:05:59.44,*Default,NTP,0000,0000,0000,,但最近你總是很暴脾氣
Dialogue: 0,0:05:59.44,0:06:02.25,*Default,NTP,0000,0000,0000,,我不是暴脾氣  我是哥倫比亞人
Dialogue: 0,0:06:02.25,0:06:03.26,*Default,NTP,0000,0000,0000,,我們這叫興奮
Dialogue: 0,0:06:03.26,0:06:05.58,*Default,NTP,0000,0000,0000,,我們國家長滿了咖啡
Dialogue: 0,0:06:05.58,0:06:06.57,*Default,NTP,0000,0000,0000,,就像那個聽錯了你訂單的星巴克店員  
Dialogue: 0,0:06:06.57,0:06:07.76,*Default,NTP,0000,0000,0000,,也被你潑的滿身都是咖啡嗎
Dialogue: 0,0:06:07.77,0:06:09.80,*Default,NTP,0000,0000,0000,,半"咖灰"  無脂  "絲豆辣鐵"
Dialogue: 0,0:06:09.80,0:06:12.07,*Default,NTP,0000,0000,0000,,這很難聽清嗎
Dialogue: 0,0:06:20.81,0:06:22.44,*Default,NTP,0000,0000,0000,,不按常規思考的人不可能
Dialogue: 0,0:06:22.44,0:06:25.21,*Default,NTP,0000,0000,0000,,兩次奪得年度跨區域推銷員稱號的
Dialogue: 0,0:06:25.21,0:06:27.72,*Default,NTP,0000,0000,0000,,沒錯  我說的就是  按常規
Dialogue: 0,0:06:27.91,0:06:28.94,*Default,NTP,0000,0000,0000,,知道為什么嗎  因為當每個人
Dialogue: 0,0:06:28.94,0:06:30.82,*Default,NTP,0000,0000,0000,,都試圖打破常規時
Dialogue: 0,0:06:30.82,0:06:32.40,*Default,NTP,0000,0000,0000,,你知道常規是什么嗎
Dialogue: 0,0:06:33.67,0:06:34.74,*Default,NTP,0000,0000,0000,,常規里空無一人
Dialogue: 0,0:06:35.56,0:06:38.55,*Default,NTP,0000,0000,0000,,現在我們又回到了正式的用餐室
Dialogue: 0,0:06:38.55,0:06:39.92,*Default,NTP,0000,0000,0000,,有什么問題嗎
Dialogue: 0,0:06:39.92,0:06:41.59,*Default,NTP,0000,0000,0000,,可以給我們糖果了嗎
Dialogue: 0,0:06:41.59,0:06:42.66,*Default,NTP,0000,0000,0000,,想要糖果很簡單
Dialogue: 0,0:06:42.67,0:06:44.36,*Default,NTP,0000,0000,0000,,先重復一遍回去后要跟爸媽說的話
Dialogue: 0,0:06:44.36,0:06:47.70,*Default,NTP,0000,0000,0000,,-我們的風格是什么  -戰前工匠
Dialogue: 0,0:06:47.70,0:06:49.58,*Default,NTP,0000,0000,0000,,好  很好  面積是多少平方英尺
Dialogue: 0,0:06:49.58,0:06:52.42,*Default,NTP,0000,0000,0000,,三千五
Dialogue: 0,0:06:53.58,0:06:55.20,*Default,NTP,0000,0000,0000,,還沒有要糖的搗蛋鬼上門嗎
Dialogue: 0,0:06:55.20,0:06:58.75,*Default,NTP,0000,0000,0000,,-還沒  -可能今年大家出門晚吧
Dialogue: 0,0:06:58.88,0:07:00.36,*Default,NTP,0000,0000,0000,,大街上全是小孩
Dialogue: 0,0:07:00.36,0:07:03.23,*Default,NTP,0000,0000,0000,,但他們都遠遠地避開我們家
Dialogue: 0,0:07:03.76,0:07:04.86,*Default,NTP,0000,0000,0000,,往前走
Dialogue: 0,0:07:12.37,0:07:13.90,*Default,NTP,0000,0000,0000,,誰要糖糖
Dialogue: 0,0:07:13.90,0:07:15.54,*Default,NTP,0000,0000,0000,,好多知名品牌
Dialogue: 0,0:07:15.54,0:07:18.09,*Default,NTP,0000,0000,0000,,-家庭友善型糖糖在這里  -那是圈套
Dialogue: 0,0:07:18.09,0:07:20.87,*Default,NTP,0000,0000,0000,,沒有  我  哎呀  你呢
Dialogue: 0,0:07:20.87,0:07:22.36,*Default,NTP,0000,0000,0000,,你要糖糖嗎  來嘛
Dialogue: 0,0:07:22.36,0:07:23.67,*Default,NTP,0000,0000,0000,,-拿糖糖  -媽  媽媽  她抓住我了
Dialogue: 0,0:07:23.67,0:07:25.18,*Default,NTP,0000,0000,0000,,不是  我不是故意的
Dialogue: 0,0:07:25.18,0:07:27.40,*Default,NTP,0000,0000,0000,,-我的糖  -不要了
Dialogue: 0,0:07:33.54,0:07:36.52,*Default,NTP,0000,0000,0000,,杰  你得準備去米奇和小卡的派對了
Dialogue: 0,0:07:36.52,0:07:39.90,*Default,NTP,0000,0000,0000,,歌洛莉亞  你看我的皮膚是不是松了很多
Dialogue: 0,0:07:39.90,0:07:40.82,*Default,NTP,0000,0000,0000,,什么
Dialogue: 0,0:07:40.89,0:07:42.93,*Default,NTP,0000,0000,0000,,或許我應該試試你的頸部緊致霜
Dialogue: 0,0:07:42.93,0:07:46.00,*Default,NTP,0000,0000,0000,,你不是說那里面有什么鉆石精華還是什么的
Dialogue: 0,0:07:46.42,0:07:47.79,*Default,NTP,0000,0000,0000,,不給糖就搗亂
Dialogue: 0,0:07:47.79,0:07:49.86,*Default,NTP,0000,0000,0000,,你倆連裝扮服都沒穿
Dialogue: 0,0:07:50.08,0:07:51.03,*Default,NTP,0000,0000,0000,,我扮的是一副骨架
Dialogue: 0,0:07:51.03,0:07:52.27,*Default,NTP,0000,0000,0000,,我扮的是一顆檸檬
Dialogue: 0,0:07:52.27,0:07:53.95,*Default,NTP,0000,0000,0000,,你們玩不給糖就搗蛋也太超齡了吧
Dialogue: 0,0:07:53.95,0:07:56.03,*Default,NTP,0000,0000,0000,,你一大把年紀生孩子不也超齡了嗎
Dialogue: 0,0:07:56.69,0:07:58.76,*Default,NTP,0000,0000,0000,,你覺得好笑嗎  檸檬
Dialogue: 0,0:07:58.76,0:08:00.27,*Default,NTP,0000,0000,0000,,還有更好笑的
Dialogue: 0,0:08:00.27,0:08:02.45,*Default,NTP,0000,0000,0000,,開門  開門  啥沒了
Dialogue: 0,0:08:03.03,0:08:05.04,*Default,NTP,0000,0000,0000,,你們的糖糖
Dialogue: 0,0:08:07.96,0:08:08.59,*Default,NTP,0000,0000,0000,,怎么了
Dialogue: 0,0:08:08.59,0:08:10.12,*Default,NTP,0000,0000,0000,,沒禮貌的傻瓜  他們以為他們能...
Dialogue: 0,0:08:10.12,0:08:12.90,*Default,NTP,0000,0000,0000,,好了  要冷靜
Dialogue: 0,0:08:14.13,0:08:15.02,*Default,NTP,0000,0000,0000,,準備去參加派對
Dialogue: 0,0:08:15.02,0:08:16.53,*Default,NTP,0000,0000,0000,,冷什么靜
Dialogue: 0,0:08:16.53,0:08:18.46,*Default,NTP,0000,0000,0000,,你也和曼尼一樣覺得我脾氣暴躁嗎
Dialogue: 0,0:08:18.46,0:08:19.49,*Default,NTP,0000,0000,0000,,沒
Dialogue: 0,0:08:19.85,0:08:22.85,*Default,NTP,0000,0000,0000,,你有些情緒化  可能有點些易怒
Dialogue: 0,0:08:22.85,0:08:25.08,*Default,NTP,0000,0000,0000,,但遠遠算不上...
Dialogue: 0,0:08:25.14,0:08:26.78,*Default,NTP,0000,0000,0000,,你們往老娘家扔雞蛋
Dialogue: 0,0:08:26.78,0:08:28.89,*Default,NTP,0000,0000,0000,,你們是不想好了
Dialogue: 0,0:08:29.20,0:08:30.67,*Default,NTP,0000,0000,0000,,精神病
