[Script Info]
; // 此字幕由Srt2Ass生成
; // 欢迎访问人人影视 http://www.YYeTs.com
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType:v4.00+
Collisions:Normal

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0.00,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Actor, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:00:37.11,0:00:38.50,*Default,NTP,0000,0000,0000,,-菲尔  -小忙哦
Dialogue: 0,0:00:38.51,0:00:39.50,*Default,NTP,0000,0000,0000,,你总是这样
Dialogue: 0,0:00:39.50,0:00:42.12,*Default,NTP,0000,0000,0000,,完全不动脑子就把东西塞进冰箱里
Dialogue: 0,0:00:42.12,0:00:44.89,*Default,NTP,0000,0000,0000,,我一打开门  冰冻的火鸡差点砸我脚上
Dialogue: 0,0:00:44.89,0:00:45.98,*Default,NTP,0000,0000,0000,,我老是打得偏左
Dialogue: 0,0:00:45.98,0:00:47.32,*Default,NTP,0000,0000,0000,,你确定这房子是水平的吗
Dialogue: 0,0:00:47.32,0:00:48.97,*Default,NTP,0000,0000,0000,,你一点都不感到抱歉吗
Dialogue: 0,0:00:48.97,0:00:50.27,*Default,NTP,0000,0000,0000,,我的脚趾头差点断了
Dialogue: 0,0:00:50.27,0:00:51.92,*Default,NTP,0000,0000,0000,,亲爱的  我每天都要为一堆
Dialogue: 0,0:00:51.92,0:00:53.73,*Default,NTP,0000,0000,0000,,实际发生的事情道歉
Dialogue: 0,0:00:53.73,0:00:55.75,*Default,NTP,0000,0000,0000,,如果我连没发生的事情都要道歉
Dialogue: 0,0:00:55.75,0:00:57.87,*Default,NTP,0000,0000,0000,,我还能干成什么事儿啊
Dialogue: 0,0:00:57.88,0:00:59.80,*Default,NTP,0000,0000,0000,,你的高尔夫教授来了
Dialogue: 0,0:01:00.29,0:01:02.71,*Default,NTP,0000,0000,0000,,-大家好啊  -大家好啊
Dialogue: 0,0:01:03.50,0:01:05.71,*Default,NTP,0000,0000,0000,,非常感谢你来给我上速成课  杰
Dialogue: 0,0:01:06.11,0:01:07.74,*Default,NTP,0000,0000,0000,,把我当作一块粘土
Dialogue: 0,0:01:07.74,0:01:09.62,*Default,NTP,0000,0000,0000,,静候你那经验丰富的双手
Dialogue: 0,0:01:09.62,0:01:11.31,*Default,NTP,0000,0000,0000,,来爱抚  雕琢
Dialogue: 0,0:01:11.31,0:01:13.23,*Default,NTP,0000,0000,0000,,高尔夫第一法则  别废话
Dialogue: 0,0:01:13.23,0:01:14.49,*Default,NTP,0000,0000,0000,,-好吧  -很好
Dialogue: 0,0:01:14.49,0:01:16.17,*Default,NTP,0000,0000,0000,,如果你打算这么臭脾气一整天
Dialogue: 0,0:01:16.17,0:01:17.98,*Default,NTP,0000,0000,0000,,当初为什么要答应来教他
Dialogue: 0,0:01:17.98,0:01:20.18,*Default,NTP,0000,0000,0000,,因为我那些外孙就靠他吃饭了
Dialogue: 0,0:01:20.45,0:01:21.75,*Default,NTP,0000,0000,0000,,他在这啊
Dialogue: 0,0:01:21.75,0:01:24.28,*Default,NTP,0000,0000,0000,,太感谢你答应照顾宝宝了
Dialogue: 0,0:01:24.28,0:01:27.55,*Default,NTP,0000,0000,0000,,小卡让我帮他的歌剧打杂
Dialogue: 0,0:01:27.55,0:01:29.79,*Default,NTP,0000,0000,0000,,是吗  那你得时刻注意来电显示了
Dialogue: 0,0:01:29.79,0:01:32.13,*Default,NTP,0000,0000,0000,,我得去干洗店拿戏服
Dialogue: 0,0:01:32.43,0:01:35.30,*Default,NTP,0000,0000,0000,,然后去拿干冰用来造雾
Dialogue: 0,0:01:35.30,0:01:37.38,*Default,NTP,0000,0000,0000,,可能还得给小卡买些花
Dialogue: 0,0:01:37.38,0:01:39.16,*Default,NTP,0000,0000,0000,,艾丽克斯可以帮你
Dialogue: 0,0:01:39.16,0:01:40.62,*Default,NTP,0000,0000,0000,,太棒了  好了  走吧
Dialogue: 0,0:01:40.62,0:01:41.32,*Default,NTP,0000,0000,0000,,我们不能迟到  
Dialogue: 0,0:01:41.32,0:01:44.28,*Default,NTP,0000,0000,0000,,不然可就没有干冰  只能泪流满面了
Dialogue: 0,0:01:41.32,0:01:45.95,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[音似:No dry eyes in the house\N形容众人都为某事垂泪  没有一人眼睛是干的]
Dialogue: 0,0:01:44.28,0:01:45.51,*Default,NTP,0000,0000,0000,,-说得不错  -什么
Dialogue: 0,0:01:45.51,0:01:47.61,*Default,NTP,0000,0000,0000,,你们都去好好玩吧  去吧  别担心
Dialogue: 0,0:01:47.61,0:01:48.72,*Default,NTP,0000,0000,0000,,我这里没问题
Dialogue: 0,0:01:48.72,0:01:49.65,*Default,NTP,0000,0000,0000,,小心点
Dialogue: 0,0:01:49.66,0:01:51.44,*Default,NTP,0000,0000,0000,,别担心  嘴巴张着就行
Dialogue: 0,0:01:53.25,0:01:55.33,*Default,NTP,0000,0000,0000,,没事  真的没事
Dialogue: 0,0:02:08.59,0:02:11.31,*Default,NTP,0000,0000,0000,,好了  大家能静一静听我说吗
Dialogue: 0,0:02:11.31,0:02:13.16,*Default,NTP,0000,0000,0000,,罗本  我这里打个灯光
Dialogue: 0,0:02:13.64,0:02:15.49,*Default,NTP,0000,0000,0000,,太刺眼了  放个粉色滤光板上去
Dialogue: 0,0:02:15.83,0:02:16.83,*Default,NTP,0000,0000,0000,,太棒了  很好
Dialogue: 0,0:02:17.02,0:02:20.07,*Default,NTP,0000,0000,0000,,好了  我会录下今天的排练
Dialogue: 0,0:02:20.07,0:02:22.29,*Default,NTP,0000,0000,0000,,但你们别在镜头前感觉不自在
Dialogue: 0,0:02:22.29,0:02:24.51,*Default,NTP,0000,0000,0000,,我只会用这个来指出你们的错误
Dialogue: 0,0:02:24.64,0:02:27.45,*Default,NTP,0000,0000,0000,,第二  我让全体剧组成员
Dialogue: 0,0:02:27.45,0:02:28.73,*Default,NTP,0000,0000,0000,,都能见到莫琳·希克
Dialogue: 0,0:02:28.73,0:02:30.52,*Default,NTP,0000,0000,0000,,她今晚将来看你们的表演
Dialogue: 0,0:02:30.52,0:02:32.29,*Default,NTP,0000,0000,0000,,完了  她很恶毒的
Dialogue: 0,0:02:32.29,0:02:34.22,*Default,NTP,0000,0000,0000,,我们的前任音乐老师纳玛奇先生
Dialogue: 0,0:02:34.22,0:02:36.88,*Default,NTP,0000,0000,0000,,读了她的文章《烂得一团糟》  心碎难平
Dialogue: 0,0:02:36.88,0:02:38.68,*Default,NTP,0000,0000,0000,,但公平地说  我看过那场表演
Dialogue: 0,0:02:38.68,0:02:41.81,*Default,NTP,0000,0000,0000,,女高音主角绝对是灾难
Dialogue: 0,0:02:41.81,0:02:42.93,*Default,NTP,0000,0000,0000,,无意冒犯  苏菲
Dialogue: 0,0:02:42.93,0:02:44.97,*Default,NTP,0000,0000,0000,,你从那以后就全面绽放了  亲爱的
Dialogue: 0,0:02:44.97,0:02:46.71,*Default,NTP,0000,0000,0000,,不要给她的麦克风装电池  好吗  很好
Dialogue: 0,0:02:46.71,0:02:48.76,*Default,NTP,0000,0000,0000,,最后  马库斯·塔伯特
Dialogue: 0,0:02:48.76,0:02:51.12,*Default,NTP,0000,0000,0000,,伙计们  他感觉不太舒服
Dialogue: 0,0:02:51.12,0:02:53.44,*Default,NTP,0000,0000,0000,,不要怕  他在家养精蓄"嗓"呢
Dialogue: 0,0:02:53.44,0:02:55.45,*Default,NTP,0000,0000,0000,,他今晚还是能登台表演
Dialogue: 0,0:02:55.45,0:02:57.19,*Default,NTP,0000,0000,0000,,但现在需要一个替身来排练
Dialogue: 0,0:02:57.19,0:02:58.42,*Default,NTP,0000,0000,0000,,所以  谁上
Dialogue: 0,0:02:58.42,0:02:59.80,*Default,NTP,0000,0000,0000,,我想我能试试
Dialogue: 0,0:03:00.35,0:03:02.31,*Default,NTP,0000,0000,0000,,我不知道马库斯是怎么当上主角的
Dialogue: 0,0:03:02.31,0:03:03.53,*Default,NTP,0000,0000,0000,,但我知道他是怎么生病的
Dialogue: 0,0:03:03.53,0:03:05.14,*Default,NTP,0000,0000,0000,,就因为他那矫揉造作的恶心表演
Dialogue: 0,0:03:05.51,0:03:06.65,*Default,NTP,0000,0000,0000,,现在是我从那个虚伪的冒牌货手中
Dialogue: 0,0:03:06.65,0:03:08.41,*Default,NTP,0000,0000,0000,,夺回主角的机会
Dialogue: 0,0:03:08.47,0:03:11.90,*Default,NTP,0000,0000,0000,,但首先  先为可怜的马库斯做个默祷吧
Dialogue: 0,0:03:12.17,0:03:14.59,*Default,NTP,0000,0000,0000,,祝好运  老朋友
Dialogue: 0,0:03:15.13,0:03:17.48,*Default,NTP,0000,0000,0000,,好无聊啊  他死了吗
Dialogue: 0,0:03:17.48,0:03:19.76,*Default,NTP,0000,0000,0000,,没有  他没死  他在睡觉呢
Dialogue: 0,0:03:19.89,0:03:20.81,*Default,NTP,0000,0000,0000,,婴儿需要很多睡眠
Dialogue: 0,0:03:20.82,0:03:23.40,*Default,NTP,0000,0000,0000,,才能长得更大  更强壮  更聪明
Dialogue: 0,0:03:23.40,0:03:25.55,*Default,NTP,0000,0000,0000,,邓太太好  露西你好啊
Dialogue: 0,0:03:25.55,0:03:27.60,*Default,NTP,0000,0000,0000,,每次都叫错
Dialogue: 0,0:03:27.60,0:03:28.92,*Default,NTP,0000,0000,0000,,T恤不错嘛
Dialogue: 0,0:03:28.92,0:03:30.65,*Default,NTP,0000,0000,0000,,谢谢  我自己设计的
Dialogue: 0,0:03:30.65,0:03:31.93,*Default,NTP,0000,0000,0000,,是最畅销的一款
Dialogue: 0,0:03:31.93,0:03:34.29,*Default,NTP,0000,0000,0000,,我真嫉妒你的生活如此有目标
Dialogue: 0,0:03:34.29,0:03:36.57,*Default,NTP,0000,0000,0000,,我要是想你一样志向远大就好了
Dialogue: 0,0:03:36.57,0:03:38.93,*Default,NTP,0000,0000,0000,,或者  目标更高远一些
Dialogue: 0,0:03:39.15,0:03:40.71,*Default,NTP,0000,0000,0000,,你得去体验些新鲜事物
Dialogue: 0,0:03:40.71,0:03:41.77,*Default,NTP,0000,0000,0000,,然后发现什么
Dialogue: 0,0:03:42.18,0:03:43.77,*Default,NTP,0000,0000,0000,,-我的天  -你还好吗
Dialogue: 0,0:03:43.77,0:03:44.93,*Default,NTP,0000,0000,0000,,没事  只是  
Dialogue: 0,0:03:44.93,0:03:46.81,*Default,NTP,0000,0000,0000,,又踩到你爸该死的高尔夫球了
Dialogue: 0,0:03:46.81,0:03:48.57,*Default,NTP,0000,0000,0000,,很好  你吵醒他了
Dialogue: 0,0:03:48.57,0:03:50.14,*Default,NTP,0000,0000,0000,,他可能是饿了  我刚刚喂了他
Dialogue: 0,0:03:50.14,0:03:52.24,*Default,NTP,0000,0000,0000,,但我觉得奶粉总是比不上母乳
Dialogue: 0,0:03:52.25,0:03:54.03,*Default,NTP,0000,0000,0000,,也许我能让他安静下来
Dialogue: 0,0:03:54.04,0:03:56.54,*Default,NTP,0000,0000,0000,,你真贴心  但他今天超级烦躁
Dialogue: 0,0:03:56.54,0:03:58.57,*Default,NTP,0000,0000,0000,,宝宝一旦烦躁  他们  他们
Dialogue: 0,0:04:00.64,0:04:02.60,*Default,NTP,0000,0000,0000,,对啊  我超擅长哄宝宝的
Dialogue: 0,0:04:02.60,0:04:05.27,*Default,NTP,0000,0000,0000,,你应该看他玩躲猫猫  他超级厉害
Dialogue: 0,0:04:05.27,0:04:06.70,*Default,NTP,0000,0000,0000,,没有啦  只是不错而已
Dialogue: 0,0:04:06.91,0:04:09.70,*Default,NTP,0000,0000,0000,,我认识一个芝加哥的家伙  他才厉害
Dialogue: 0,0:04:12.43,0:04:13.75,*Default,NTP,0000,0000,0000,,该死
Dialogue: 0,0:04:13.75,0:04:16.66,*Default,NTP,0000,0000,0000,,开什么玩笑  草皮像火箭一样飞出去了
Dialogue: 0,0:04:17.24,0:04:19.39,*Default,NTP,0000,0000,0000,,我决定对菲尔友好些
Dialogue: 0,0:04:19.42,0:04:20.52,*Default,NTP,0000,0000,0000,,那对我来说不容易
Dialogue: 0,0:04:20.52,0:04:22.13,*Default,NTP,0000,0000,0000,,因为一旦涉及运动
Dialogue: 0,0:04:22.13,0:04:23.56,*Default,NTP,0000,0000,0000,,我就变得像操练军士一样严格
Dialogue: 0,0:04:24.14,0:04:25.04,*Default,NTP,0000,0000,0000,,但对于新宝宝
Dialogue: 0,0:04:25.04,0:04:26.82,*Default,NTP,0000,0000,0000,,歌洛莉亚总是埋怨我不够耐心
Dialogue: 0,0:04:26.82,0:04:28.54,*Default,NTP,0000,0000,0000,,拜托  他都好好存活一个月了
Dialogue: 0,0:04:28.64,0:04:30.76,*Default,NTP,0000,0000,0000,,支撑着小脑袋不掉能有多难
Dialogue: 0,0:04:32.36,0:04:33.87,*Default,NTP,0000,0000,0000,,搞什么鬼
Dialogue: 0,0:04:34.76,0:04:35.87,*Default,NTP,0000,0000,0000,,好啊  小伙子们
Dialogue: 0,0:04:35.87,0:04:37.68,*Default,NTP,0000,0000,0000,,车不错啊  胡娇
Dialogue: 0,0:04:37.68,0:04:38.89,*Default,NTP,0000,0000,0000,,你们在这里干嘛
Dialogue: 0,0:04:38.89,0:04:40.99,*Default,NTP,0000,0000,0000,,我已经练习高尔夫几周的时间了
Dialogue: 0,0:04:40.99,0:04:42.26,*Default,NTP,0000,0000,0000,,胡娇一直在教我
Dialogue: 0,0:04:42.36,0:04:44.31,*Default,NTP,0000,0000,0000,,我从小就和我父亲一起打高尔夫
Dialogue: 0,0:04:44.31,0:04:46.60,*Default,NTP,0000,0000,0000,,伟大的海亚姆·萨尔茨曼
Dialogue: 0,0:04:46.83,0:04:48.27,*Default,NTP,0000,0000,0000,,他在俱乐部广为人知的名字就是
Dialogue: 0,0:04:48.27,0:04:49.31,*Default,NTP,0000,0000,0000,,查德·特德维尔
Dialogue: 0,0:04:49.31,0:04:51.36,*Default,NTP,0000,0000,0000,,我们该来一个"四人行"
Dialogue: 0,0:04:51.36,0:04:53.48,*Default,NTP,0000,0000,0000,,我第一次被这词吓着了  不过好吧
Dialogue: 0,0:04:53.48,0:04:54.41,*Default,NTP,0000,0000,0000,,你介意我增加点趣味吗
Dialogue: 0,0:04:54.41,0:04:55.92,*Default,NTP,0000,0000,0000,,我觉得你的裤子已经很够"趣味"了
Dialogue: 0,0:04:55.93,0:04:57.21,*Default,NTP,0000,0000,0000,,赌100美元怎么样
Dialogue: 0,0:04:57.21,0:04:58.60,*Default,NTP,0000,0000,0000,,我和菲尔对阵[玩弄]你和米奇
Dialogue: 0,0:04:58.60,0:05:00.34,*Default,NTP,0000,0000,0000,,行啊  米奇尔  你先上好吗
Dialogue: 0,0:05:00.34,0:05:01.47,*Default,NTP,0000,0000,0000,,我...
Dialogue: 0,0:05:01.57,0:05:03.61,*Default,NTP,0000,0000,0000,,好的  我  我挥一个试试
Dialogue: 0,0:05:03.61,0:05:06.18,*Default,NTP,0000,0000,0000,,碰上我爸绝非偶然
Dialogue: 0,0:05:06.18,0:05:07.90,*Default,NTP,0000,0000,0000,,我天生就不擅长体育运动
Dialogue: 0,0:05:07.90,0:05:09.83,*Default,NTP,0000,0000,0000,,而我爸绝不会错过任何一次
Dialogue: 0,0:05:09.83,0:05:11.06,*Default,NTP,0000,0000,0000,,指出这一点的机会
Dialogue: 0,0:05:11.12,0:05:12.73,*Default,NTP,0000,0000,0000,,"扔的不错  南茜"
Dialogue: 0,0:05:14.06,0:05:15.22,*Default,NTP,0000,0000,0000,,南茜是我们的邻居
Dialogue: 0,0:05:15.22,0:05:16.86,*Default,NTP,0000,0000,0000,,我扔球永远不如她
Dialogue: 0,0:05:17.11,0:05:19.60,*Default,NTP,0000,0000,0000,,我几乎放弃了在任何事上打败我爸的想法
Dialogue: 0,0:05:19.60,0:05:21.93,*Default,NTP,0000,0000,0000,,直到某天  胡娇把我拉到高尔夫球场
Dialogue: 0,0:05:21.93,0:05:24.69,*Default,NTP,0000,0000,0000,,事实表明  我打得很好
Dialogue: 0,0:05:25.08,0:05:26.34,*Default,NTP,0000,0000,0000,,经过六个月的练习
Dialogue: 0,0:05:26.34,0:05:28.29,*Default,NTP,0000,0000,0000,,我已经准备好打败我爸
Dialogue: 0,0:05:28.29,0:05:30.26,*Default,NTP,0000,0000,0000,,我都想好了打败他的过程
Dialogue: 0,0:05:30.68,0:05:33.34,*Default,NTP,0000,0000,0000,,我会很紧张地走到球座旁
Dialogue: 0,0:05:33.34,0:05:35.74,*Default,NTP,0000,0000,0000,,笨拙地练习几下挥杆
Dialogue: 0,0:05:35.99,0:05:38.17,*Default,NTP,0000,0000,0000,,然后直击球的中部
Dialogue: 0,0:05:38.17,0:05:40.78,*Default,NTP,0000,0000,0000,,目送它划过天际  直落在草坪之上
Dialogue: 0,0:05:40.87,0:05:42.76,*Default,NTP,0000,0000,0000,,让我爸赞叹地喊出"哇"
Dialogue: 0,0:05:43.24,0:05:44.57,*Default,NTP,0000,0000,0000,,噢不
Dialogue: 0,0:05:47.21,0:05:48.32,*Default,NTP,0000,0000,0000,,哇
Dialogue: 0,0:05:48.65,0:05:56.63,*Default,NTP,0000,0000,0000,,*夜的乐章  已经结束*
Dialogue: 0,0:05:56.93,0:05:58.59,*Default,NTP,0000,0000,0000,,好的  做得好  所有人
Dialogue: 0,0:05:58.59,0:06:00.61,*Default,NTP,0000,0000,0000,,谢谢你  但真是靠所有人的共同努力
Dialogue: 0,0:06:00.61,0:06:02.09,*Default,NTP,0000,0000,0000,,为自己喝彩吧
Dialogue: 0,0:06:03.48,0:06:05.02,*Default,NTP,0000,0000,0000,,马库斯的母亲  嘘
Dialogue: 0,0:06:05.02,0:06:06.14,*Default,NTP,0000,0000,0000,,祈求好运吧
Dialogue: 0,0:06:08.50,0:06:09.96,*Default,NTP,0000,0000,0000,,你怎么还没干完
Dialogue: 0,0:06:10.16,0:06:11.64,*Default,NTP,0000,0000,0000,,漆个墙面能有多难
Dialogue: 0,0:06:11.64,0:06:13.65,*Default,NTP,0000,0000,0000,,可比你们所谓的演唱难多了
Dialogue: 0,0:06:13.75,0:06:15.86,*Default,NTP,0000,0000,0000,,至少墙漆出来就该是平的[音不准]
Dialogue: 0,0:06:15.91,0:06:17.51,*Default,NTP,0000,0000,0000,,我以前看过猴子漆墙
Dialogue: 0,0:06:17.51,0:06:19.59,*Default,NTP,0000,0000,0000,,是吗  那你有没有说  "干得好  妈妈"
Dialogue: 0,0:06:20.39,0:06:22.75,*Default,NTP,0000,0000,0000,,单核血球增多症  可他是我的主角
Dialogue: 0,0:06:22.84,0:06:24.88,*Default,NTP,0000,0000,0000,,我的事业全靠这部剧了
Dialogue: 0,0:06:24.88,0:06:27.07,*Default,NTP,0000,0000,0000,,区政府差这么一点儿就要削减我的经费了
Dialogue: 0,0:06:27.07,0:06:28.85,*Default,NTP,0000,0000,0000,,我的两根手指现在比划得很靠近
Dialogue: 0,0:06:28.85,0:06:30.39,*Default,NTP,0000,0000,0000,,-*夜晚*  -让我和马库斯谈谈
Dialogue: 0,0:06:30.39,0:06:32.40,*Default,NTP,0000,0000,0000,,-*加剧*  -他绝不会背弃这些同伴的
Dialogue: 0,0:06:32.40,0:06:34.25,*Default,NTP,0000,0000,0000,,我们就像一家人一样
Dialogue: 0,0:06:34.25,0:06:37.99,*Default,NTP,0000,0000,0000,,*让人浮想联翩*
Dialogue: 0,0:06:37.99,0:06:39.32,*Default,NTP,0000,0000,0000,,不好意思  我们另想办法
Dialogue: 0,0:06:39.32,0:06:43.44,*Default,NTP,0000,0000,0000,,*感官悄无声息*
Dialogue: 0,0:06:43.44,0:06:48.37,*Default,NTP,0000,0000,0000,,*放下它的防备*
Dialogue: 0,0:06:53.77,0:06:54.77,*Default,NTP,0000,0000,0000,,马库斯有什么消息吗
Dialogue: 0,0:06:54.77,0:06:57.26,*Default,NTP,0000,0000,0000,,-你为什么小声说话  -保护嗓子以防万一
Dialogue: 0,0:06:57.26,0:06:58.75,*Default,NTP,0000,0000,0000,,马库斯已经出局了
Dialogue: 0,0:06:58.75,0:07:01.98,*Default,NTP,0000,0000,0000,,幸运的是我在这里找到了一位更出色的魅影
Dialogue: 0,0:07:01.99,0:07:03.93,*Default,NTP,0000,0000,0000,,我不会说自己更好  不过既然你说了...
Dialogue: 0,0:07:03.93,0:07:05.68,*Default,NTP,0000,0000,0000,,卢克  我正要去问他
Dialogue: 0,0:07:05.68,0:07:06.84,*Default,NTP,0000,0000,0000,,-卢克  -他了解剧情
Dialogue: 0,0:07:06.84,0:07:08.61,*Default,NTP,0000,0000,0000,,他唱得如夜莺般动人
Dialogue: 0,0:07:08.61,0:07:10.93,*Default,NTP,0000,0000,0000,,而且他眼中有一种对戏剧的疯狂
Dialogue: 0,0:07:10.94,0:07:11.84,*Default,NTP,0000,0000,0000,,那是教不来的
Dialogue: 0,0:07:11.84,0:07:12.95,*Default,NTP,0000,0000,0000,,那是油漆造成的吧
Dialogue: 0,0:07:12.95,0:07:13.96,*Default,NTP,0000,0000,0000,,卢克
Dialogue: 0,0:07:13.96,0:07:15.67,*Default,NTP,0000,0000,0000,,停下  你难道想吓到他吗
Dialogue: 0,0:07:15.67,0:07:16.64,*Default,NTP,0000,0000,0000,,你在说什么呢
Dialogue: 0,0:07:16.64,0:07:19.41,*Default,NTP,0000,0000,0000,,你批评完他画的布景  他就已经被你吓到了
Dialogue: 0,0:07:19.41,0:07:21.22,*Default,NTP,0000,0000,0000,,拜托  不会只有我一个人觉得
Dialogue: 0,0:07:21.22,0:07:23.12,*Default,NTP,0000,0000,0000,,他画的独角兽会让人分神吧
Dialogue: 0,0:07:23.79,0:07:25.01,*Default,NTP,0000,0000,0000,,让我先跟他说吧
Dialogue: 0,0:07:25.01,0:07:27.20,*Default,NTP,0000,0000,0000,,要是我说服不了他  你再来
Dialogue: 0,0:07:28.03,0:07:29.10,*Default,NTP,0000,0000,0000,,现在的情况有点像替补演员
Dialogue: 0,0:07:29.10,0:07:31.46,*Default,NTP,0000,0000,0000,,在主演出状况时候挺身而出什么的
Dialogue: 0,0:07:31.46,0:07:32.57,*Default,NTP,0000,0000,0000,,行了  去吧
Dialogue: 0,0:07:33.37,0:07:36.15,*Default,NTP,0000,0000,0000,,卢克  或者我应该叫你  魅影
Dialogue: 0,0:07:36.28,0:07:37.07,*Default,NTP,0000,0000,0000,,你有话直说好吗
Dialogue: 0,0:07:37.07,0:07:38.64,*Default,NTP,0000,0000,0000,,因为我还有事要忙
Dialogue: 0,0:07:38.64,0:07:40.51,*Default,NTP,0000,0000,0000,,而且那油漆味总让我闻着摔倒
Dialogue: 0,0:07:41.26,0:07:43.47,*Default,NTP,0000,0000,0000,,马库斯出局了  小卡希望由你顶替他
Dialogue: 0,0:07:43.47,0:07:46.52,*Default,NTP,0000,0000,0000,,真的吗  所有的歌曲我还真都会
Dialogue: 0,0:07:46.52,0:07:48.40,*Default,NTP,0000,0000,0000,,不要试图让自己放弃  你一定要做
Dialogue: 0,0:07:48.40,0:07:50.48,*Default,NTP,0000,0000,0000,,只不过两晚而已
Dialogue: 0,0:07:50.48,0:07:52.71,*Default,NTP,0000,0000,0000,,你又来了  只知道看消极因素
Dialogue: 0,0:07:52.71,0:07:55.57,*Default,NTP,0000,0000,0000,,看好的方面  万一你没有搞砸
Dialogue: 0,0:07:55.63,0:07:57.61,*Default,NTP,0000,0000,0000,,没有丢脸  或是被永远嘲笑
Dialogue: 0,0:07:57.66,0:08:00.18,*Default,NTP,0000,0000,0000,,-我会被人嘲笑吗  -只是被那些酷小孩而已
Dialogue: 0,0:08:00.18,0:08:01.25,*Default,NTP,0000,0000,0000,,不过谁需要他们  
Dialogue: 0,0:08:01.51,0:08:02.80,*Default,NTP,0000,0000,0000,,你现在已经属于我们的队伍了
Dialogue: 0,0:08:03.15,0:08:04.40,*Default,NTP,0000,0000,0000,,歌剧奇客
Dialogue: 0,0:08:07.18,0:08:08.63,*Default,NTP,0000,0000,0000,,*佛蒙特州雪满天*
Dialogue: 0,0:08:08.64,0:08:10.62,*Default,NTP,0000,0000,0000,,*拉斯维加斯太耀眼*
Dialogue: 0,0:08:10.62,0:08:15.68,*Default,NTP,0000,0000,0000,,*那就是我记得的大城市*
Dialogue: 0,0:08:16.00,0:08:18.13,*Default,NTP,0000,0000,0000,,如果这个放在楼梯最上一阶会怎样
Dialogue: 0,0:08:18.13,0:08:20.19,*Default,NTP,0000,0000,0000,,我一定会伤得很严重  对吧
