[Script Info]
; // 此字幕由Srt2Ass生成
; // 欢迎访问人人影视 http://www.YYeTs.com
Title:YYeTs
Original Script:YYeTs
Synch Point:1
ScriptType:v4.00+
Collisions:Normal

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0.00,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Actor, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:00:45.49,0:00:47.30,*Default,NTP,0000,0000,0000,,嘿  你们都起床啦  我都没听见你们的动静
Dialogue: 0,0:00:47.30,0:00:49.67,*Default,NTP,0000,0000,0000,,看看我们家两个帅哥
Dialogue: 0,0:00:49.67,0:00:52.32,*Default,NTP,0000,0000,0000,,我的宝贝  我的小弗汉希欧·翁贝托
Dialogue: 0,0:00:52.32,0:00:53.74,*Default,NTP,0000,0000,0000,,说到名字  我们还没完全确定...
Dialogue: 0,0:00:53.74,0:00:57.22,*Default,NTP,0000,0000,0000,,桑娅  走啦  再见哟  弗汉希欧
Dialogue: 0,0:00:57.22,0:00:59.01,*Default,NTP,0000,0000,0000,,跟弗汉希欧再见
Dialogue: 0,0:00:59.23,0:01:00.61,*Default,NTP,0000,0000,0000,,再见  弗汉希欧
Dialogue: 0,0:01:00.61,0:01:01.85,*Default,NTP,0000,0000,0000,,他的名字叫乔
Dialogue: 0,0:01:01.85,0:01:04.01,*Default,NTP,0000,0000,0000,,你去告诉她我们不会用她去世的老公
Dialogue: 0,0:01:04.01,0:01:06.96,*Default,NTP,0000,0000,0000,,或他爹的名字给孩子取名
Dialogue: 0,0:01:06.96,0:01:08.80,*Default,NTP,0000,0000,0000,,-他的名字是  -别说了
Dialogue: 0,0:01:08.80,0:01:12.02,*Default,NTP,0000,0000,0000,,杰  我不能违背我妈妈的愿望
Dialogue: 0,0:01:12.13,0:01:13.65,*Default,NTP,0000,0000,0000,,但她喜欢你
Dialogue: 0,0:01:13.65,0:01:15.45,*Default,NTP,0000,0000,0000,,如果你去劝她
Dialogue: 0,0:01:15.46,0:01:19.06,*Default,NTP,0000,0000,0000,,弗汉希欧·翁贝托--缩写是F.U.普里契特
Dialogue: 0,0:01:15.46,0:01:19.06,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[即FUCK You Pritchett"操你普里契特"]
Dialogue: 0,0:01:19.06,0:01:21.40,*Default,NTP,0000,0000,0000,,我现在就是这种操蛋的感觉
Dialogue: 0,0:01:34.19,0:01:36.77,*Default,NTP,0000,0000,0000,,教父教母有什么着装要求吗
Dialogue: 0,0:01:36.77,0:01:38.05,*Default,NTP,0000,0000,0000,,不许戴你那顶大傻帽子  菲尔
Dialogue: 0,0:01:38.05,0:01:39.18,*Default,NTP,0000,0000,0000,,你能去取下干洗的衣服吗
Dialogue: 0,0:01:39.19,0:01:41.96,*Default,NTP,0000,0000,0000,,听起来我好像不能拒绝啊
Dialogue: 0,0:01:42.14,0:01:43.81,*Default,NTP,0000,0000,0000,,别  我们不搞这一套
Dialogue: 0,0:01:43.81,0:01:46.13,*Default,NTP,0000,0000,0000,,我接莉莉下舞蹈课已经迟到了
Dialogue: 0,0:01:46.13,0:01:47.38,*Default,NTP,0000,0000,0000,,现在歌洛莉亚又叫我到处跑
Dialogue: 0,0:01:47.39,0:01:48.90,*Default,NTP,0000,0000,0000,,准备一堆洗礼的事
Dialogue: 0,0:01:48.90,0:01:50.30,*Default,NTP,0000,0000,0000,,操他妈的
Dialogue: 0,0:01:50.30,0:01:52.79,*Default,NTP,0000,0000,0000,,别激动  我只是发发牢骚而已
Dialogue: 0,0:01:52.92,0:01:54.38,*Default,NTP,0000,0000,0000,,难以置信  有人把气球
Dialogue: 0,0:01:54.38,0:01:56.23,*Default,NTP,0000,0000,0000,,挡到我的广告牌了  菲尔牌
Dialogue: 0,0:01:56.23,0:01:57.54,*Default,NTP,0000,0000,0000,,我的菲尔牌
Dialogue: 0,0:01:58.73,0:02:00.79,*Default,NTP,0000,0000,0000,,我们能把穿去参加洗礼的衣服
Dialogue: 0,0:02:00.79,0:02:02.32,*Default,NTP,0000,0000,0000,,穿到克里斯宾的派对上吗
Dialogue: 0,0:02:02.32,0:02:03.41,*Default,NTP,0000,0000,0000,,这个啊  我也不知道
Dialogue: 0,0:02:03.42,0:02:05.02,*Default,NTP,0000,0000,0000,,因为你想在教堂低调
Dialogue: 0,0:02:05.03,0:02:06.38,*Default,NTP,0000,0000,0000,,到了晚上却很华丽
Dialogue: 0,0:02:06.38,0:02:07.37,*Default,NTP,0000,0000,0000,,你知道谁会狠赚一笔吗
Dialogue: 0,0:02:07.37,0:02:10.04,*Default,NTP,0000,0000,0000,,给男人设计小黑裙的设计师
Dialogue: 0,0:02:10.57,0:02:11.69,*Default,NTP,0000,0000,0000,,我好无聊
Dialogue: 0,0:02:11.69,0:02:13.41,*Default,NTP,0000,0000,0000,,我知道  小甜心  但是爸爸们在讨论
Dialogue: 0,0:02:13.41,0:02:15.05,*Default,NTP,0000,0000,0000,,我们晚上要穿什么
Dialogue: 0,0:02:15.06,0:02:16.69,*Default,NTP,0000,0000,0000,,那可是很难做决定的
Dialogue: 0,0:02:16.69,0:02:18.90,*Default,NTP,0000,0000,0000,,-难死了也跟本小姐无关  -莉莉
Dialogue: 0,0:02:19.33,0:02:21.01,*Default,NTP,0000,0000,0000,,我不喜欢你这样哦
Dialogue: 0,0:02:21.01,0:02:22.07,*Default,NTP,0000,0000,0000,,你这样显得有点刻薄
Dialogue: 0,0:02:22.07,0:02:27.39,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[认为对方在为一些愚蠢的事而哀号抱怨]
Dialogue: 0,0:02:22.07,0:02:25.44,*Default,NTP,0000,0000,0000,,对不起  需要我帮你们叫辆"救父车"吗
Dialogue: 0,0:02:26.50,0:02:28.98,*Default,NTP,0000,0000,0000,,我的天啊  她最近好毒舌啊
Dialogue: 0,0:02:28.98,0:02:30.53,*Default,NTP,0000,0000,0000,,是啊  现在只要一害她迟到
Dialogue: 0,0:02:30.54,0:02:31.96,*Default,NTP,0000,0000,0000,,我的神经就很紧张
Dialogue: 0,0:02:31.96,0:02:33.29,*Default,NTP,0000,0000,0000,,因为她那天说的话吗
Dialogue: 0,0:02:33.29,0:02:35.29,*Default,NTP,0000,0000,0000,,-"抓紧时间  小姐们"  -真伤人
Dialogue: 0,0:02:35.52,0:02:37.73,*Default,NTP,0000,0000,0000,,你也知道  她听到我们那样说话
Dialogue: 0,0:02:38.22,0:02:40.68,*Default,NTP,0000,0000,0000,,所以我们  我们不该造成那么多负面影响
Dialogue: 0,0:02:40.94,0:02:42.50,*Default,NTP,0000,0000,0000,,做好榜样
Dialogue: 0,0:02:42.50,0:02:44.86,*Default,NTP,0000,0000,0000,,是啊  如果她需要的是一名模特
Dialogue: 0,0:02:42.50,0:02:44.86,*Default,NTP,0000,0000,0000,,{\an8}{\fn方正黑体简体\fs18\b1\bord1\shad1\3c&H2F2F2F&}[Model: 模范-模特]
Dialogue: 0,0:02:44.86,0:02:45.90,*Default,NTP,0000,0000,0000,,那她就来对地方了
Dialogue: 0,0:02:45.90,0:02:46.92,*Default,NTP,0000,0000,0000,,-妈呀  -哼
Dialogue: 0,0:02:48.56,0:02:49.74,*Default,NTP,0000,0000,0000,,要是莉莉在就好了
Dialogue: 0,0:02:49.74,0:02:51.91,*Default,NTP,0000,0000,0000,,她就可以看到我对这事不予置评
Dialogue: 0,0:02:51.97,0:02:53.62,*Default,NTP,0000,0000,0000,,知道啦  你在扮模特走秀
Dialogue: 0,0:02:54.21,0:02:56.53,*Default,NTP,0000,0000,0000,,嘿  又是我  菲尔·邓菲
Dialogue: 0,0:02:57.28,0:02:58.79,*Default,NTP,0000,0000,0000,,你的电话断线了
Dialogue: 0,0:02:58.79,0:03:00.67,*Default,NTP,0000,0000,0000,,不知道刚刚说到哪了
Dialogue: 0,0:03:00.67,0:03:01.80,*Default,NTP,0000,0000,0000,,但我尽量长话短说
Dialogue: 0,0:03:01.80,0:03:04.66,*Default,NTP,0000,0000,0000,,因为别人这么做我也会很感激
Dialogue: 0,0:03:05.00,0:03:08.47,*Default,NTP,0000,0000,0000,,话说回来  你的气球挡住--妈的
Dialogue: 0,0:03:08.47,0:03:10.40,*Default,NTP,0000,0000,0000,,有人在家吗  妈
Dialogue: 0,0:03:10.40,0:03:11.80,*Default,NTP,0000,0000,0000,,我先找她的  妈
Dialogue: 0,0:03:11.80,0:03:12.52,*Default,NTP,0000,0000,0000,,她出去了
Dialogue: 0,0:03:12.52,0:03:14.12,*Default,NTP,0000,0000,0000,,我们需要一个成年人的时候她怎么老不在
Dialogue: 0,0:03:14.12,0:03:15.94,*Default,NTP,0000,0000,0000,,-我可以帮忙  -盒子里是什么
Dialogue: 0,0:03:15.94,0:03:17.85,*Default,NTP,0000,0000,0000,,-科研项目  -妈  你在哪里
Dialogue: 0,0:03:17.85,0:03:19.68,*Default,NTP,0000,0000,0000,,-出去了  就我们三个在  -四个
Dialogue: 0,0:03:19.68,0:03:21.32,*Default,NTP,0000,0000,0000,,-我需要她  -是老鼠
Dialogue: 0,0:03:21.32,0:03:22.34,*Default,NTP,0000,0000,0000,,我知道  好吧
Dialogue: 0,0:03:22.34,0:03:24.38,*Default,NTP,0000,0000,0000,,同志们  我就在这里  你们需要什么
Dialogue: 0,0:03:24.38,0:03:24.89,*Default,NTP,0000,0000,0000,,没事  我们没事
Dialogue: 0,0:03:24.89,0:03:27.01,*Default,NTP,0000,0000,0000,,-没事  -不  不不不不不
Dialogue: 0,0:03:27.01,0:03:28.90,*Default,NTP,0000,0000,0000,,家庭会议  每人抓块披萨
Dialogue: 0,0:03:28.90,0:03:30.36,*Default,NTP,0000,0000,0000,,一起讨论下这个问题
Dialogue: 0,0:03:32.08,0:03:34.69,*Default,NTP,0000,0000,0000,,听着  我知道你们喜欢找妈妈
Dialogue: 0,0:03:34.69,0:03:36.84,*Default,NTP,0000,0000,0000,,因为她是问题解决小能手
Dialogue: 0,0:03:36.84,0:03:37.77,*Default,NTP,0000,0000,0000,,她办事有结果
Dialogue: 0,0:03:37.77,0:03:40.07,*Default,NTP,0000,0000,0000,,对  她有  她有  你没错
Dialogue: 0,0:03:40.41,0:03:42.55,*Default,NTP,0000,0000,0000,,比如上次  我们买到了最喜欢吃的披萨
Dialogue: 0,0:03:42.55,0:03:44.19,*Default,NTP,0000,0000,0000,,还记得那次吗  他们少找了我们零钱
Dialogue: 0,0:03:44.19,0:03:46.52,*Default,NTP,0000,0000,0000,,她连珠炮似的骂了一通  把钱要回来了
Dialogue: 0,0:03:46.95,0:03:48.43,*Default,NTP,0000,0000,0000,,顺便问下  披萨好吃吗
Dialogue: 0,0:03:48.44,0:03:50.24,*Default,NTP,0000,0000,0000,,-挺好的  不错  -撒谎
Dialogue: 0,0:03:50.38,0:03:51.60,*Default,NTP,0000,0000,0000,,难吃死了
Dialogue: 0,0:03:51.60,0:03:54.06,*Default,NTP,0000,0000,0000,,那不是斯卡迪诺家的披萨  是斯卡多尼的
Dialogue: 0,0:03:54.19,0:03:55.31,*Default,NTP,0000,0000,0000,,你们知道为什么吗
Dialogue: 0,0:03:55.48,0:03:57.02,*Default,NTP,0000,0000,0000,,因为你们老妈的小脾气得罪他家了
Dialogue: 0,0:03:57.02,0:04:01.08,*Default,NTP,0000,0000,0000,,我们这辈子都吃不到斯卡迪诺家的披萨了
Dialogue: 0,0:04:01.39,0:04:03.68,*Default,NTP,0000,0000,0000,,所以  也许老妈的办法并非总是最好的
Dialogue: 0,0:04:03.91,0:04:05.75,*Default,NTP,0000,0000,0000,,现在  你们跟我说说发生什么事了
Dialogue: 0,0:04:06.06,0:04:08.54,*Default,NTP,0000,0000,0000,,我本来打算下周办一场60年代主题生日派对
Dialogue: 0,0:04:08.54,0:04:10.54,*Default,NTP,0000,0000,0000,,嬉皮士  喇叭裤  扎染什么的
Dialogue: 0,0:04:10.77,0:04:11.97,*Default,NTP,0000,0000,0000,,凯伦·苏利文知道了
Dialogue: 0,0:04:11.97,0:04:14.92,*Default,NTP,0000,0000,0000,,决定办一场同样的派对  就在今晚
Dialogue: 0,0:04:15.25,0:04:16.52,*Default,NTP,0000,0000,0000,,情况不妙
Dialogue: 0,0:04:16.64,0:04:18.71,*Default,NTP,0000,0000,0000,,我一不留神把我"老师"叫成了"老妈"
Dialogue: 0,0:04:18.71,0:04:21.60,*Default,NTP,0000,0000,0000,,我"朋友"罗本到处宣传  全校都知道了
Dialogue: 0,0:04:21.96,0:04:23.14,*Default,NTP,0000,0000,0000,,我说  罗本
Dialogue: 0,0:04:23.14,0:04:25.22,*Default,NTP,0000,0000,0000,,你还记不记得那次全班到动物园郊游
Dialogue: 0,0:04:25.22,0:04:27.94,*Default,NTP,0000,0000,0000,,有只斑马从栅栏里冲出来  你都尿裤子了
Dialogue: 0,0:04:28.00,0:04:30.71,*Default,NTP,0000,0000,0000,,我都没告诉任何人  就算他在坐车回家的时候
Dialogue: 0,0:04:30.71,0:04:32.11,*Default,NTP,0000,0000,0000,,不得不坐在老妈旁边...
Dialogue: 0,0:04:32.11,0:04:34.03,*Default,NTP,0000,0000,0000,,不对  是鲍克曼老师  该死
Dialogue: 0,0:04:34.03,0:04:35.19,*Default,NTP,0000,0000,0000,,我们邻居出远门了
Dialogue: 0,0:04:35.19,0:04:37.91,*Default,NTP,0000,0000,0000,,所以她雇我在街道清扫日那天替她挪车
Dialogue: 0,0:04:37.91,0:04:39.58,*Default,NTP,0000,0000,0000,,我倒想只是把车停在车道上
Dialogue: 0,0:04:39.58,0:04:42.00,*Default,NTP,0000,0000,0000,,可那里已经停了一台露营车  还种了很多树
Dialogue: 0,0:04:42.00,0:04:43.83,*Default,NTP,0000,0000,0000,,她肯定是女同性恋
Dialogue: 0,0:04:43.83,0:04:45.63,*Default,NTP,0000,0000,0000,,不管怎么说  这钱容易挣  对吧
Dialogue: 0,0:04:46.12,0:04:47.76,*Default,NTP,0000,0000,0000,,我的神呐  我什么也看不见
Dialogue: 0,0:04:47.76,0:04:49.02,*Default,NTP,0000,0000,0000,,右满舵
Dialogue: 0,0:04:49.02,0:04:50.49,*Default,NTP,0000,0000,0000,,那是什么意思啊
Dialogue: 0,0:04:50.49,0:04:52.97,*Default,NTP,0000,0000,0000,,我还要在这里堵人堵多久啊
Dialogue: 0,0:04:52.97,0:04:54.59,*Default,NTP,0000,0000,0000,,我赶飞机要迟到了
Dialogue: 0,0:04:54.59,0:04:56.26,*Default,NTP,0000,0000,0000,,迪兰  你现在一点忙都没帮上
Dialogue: 0,0:04:56.26,0:04:58.75,*Default,NTP,0000,0000,0000,,对不起  但是我自己也遇到"分流"麻烦
Dialogue: 0,0:04:58.75,0:05:00.66,*Default,NTP,0000,0000,0000,,我之前喝太多水了
Dialogue: 0,0:05:00.66,0:05:02.50,*Default,NTP,0000,0000,0000,,开车  快开
Dialogue: 0,0:05:04.96,0:05:06.53,*Default,NTP,0000,0000,0000,,我要怎么告诉她  她心爱的柠檬树
Dialogue: 0,0:05:06.53,0:05:08.08,*Default,NTP,0000,0000,0000,,树枝被我撞折了
Dialogue: 0,0:05:08.08,0:05:09.36,*Default,NTP,0000,0000,0000,,那些叶子她是要煮来
Dialogue: 0,0:05:09.36,0:05:11.86,*Default,NTP,0000,0000,0000,,给她自制的靴子油添加香味的
Dialogue: 0,0:05:11.90,0:05:14.37,*Default,NTP,0000,0000,0000,,我有没有提到她效力于两个垒球联盟
Dialogue: 0,0:05:14.38,0:05:15.20,*Default,NTP,0000,0000,0000,,你们这些家伙要怎么办
Dialogue: 0,0:05:15.20,0:05:16.44,*Default,NTP,0000,0000,0000,,你们是希望让你们老妈四处转转
Dialogue: 0,0:05:16.44,0:05:19.99,*Default,NTP,0000,0000,0000,,跟这些人大喊一通  毁坏一批友谊的桥梁
Dialogue: 0,0:05:19.99,0:05:22.47,*Default,NTP,0000,0000,0000,,还是 去和你们的罗本们
Dialogue: 0,0:05:22.47,0:05:25.79,*Default,NTP,0000,0000,0000,,凯伦们  还有你的柠檬...女士谈谈
Dialogue: 0,0:05:26.35,0:05:27.54,*Default,NTP,0000,0000,0000,,和他们谈谈你们的感受
Dialogue: 0,0:05:27.54,0:05:29.41,*Default,NTP,0000,0000,0000,,唤起他们人性的一面
Dialogue: 0,0:05:30.94,0:05:32.69,*Default,NTP,0000,0000,0000,,这选择显而易见  对吧
Dialogue: 0,0:05:35.57,0:05:36.53,*Default,NTP,0000,0000,0000,,就是说她今天不会回来了
Dialogue: 0,0:05:36.53,0:05:38.13,*Default,NTP,0000,0000,0000,,-我再试试打她的手机吧  -关机了
Dialogue: 0,0:05:38.13,0:05:39.99,*Default,NTP,0000,0000,0000,,老爸说话的时候我给她发短信了
Dialogue: 0,0:05:42.36,0:05:43.97,*Default,NTP,0000,0000,0000,,皮娜  我给你带了杯咖啡
Dialogue: 0,0:05:43.97,0:05:46.40,*Default,NTP,0000,0000,0000,,我往里面加了点儿料
Dialogue: 0,0:05:46.78,0:05:49.33,*Default,NTP,0000,0000,0000,,杰  你耍坏
Dialogue: 0,0:05:49.33,0:05:51.45,*Default,NTP,0000,0000,0000,,顺便说一下  你看
Dialogue: 0,0:05:52.87,0:05:54.51,*Default,NTP,0000,0000,0000,,漂亮不
Dialogue: 0,0:05:54.51,0:05:57.22,*Default,NTP,0000,0000,0000,,这是为弗汉希欧洗礼准备的袍子哦
Dialogue: 0,0:05:57.22,0:05:59.26,*Default,NTP,0000,0000,0000,,我们家所有男丁都穿过它
Dialogue: 0,0:05:59.26,0:06:00.81,*Default,NTP,0000,0000,0000,,不会又给我来个基佬儿子吧
Dialogue: 0,0:06:00.82,0:06:04.00,*Default,NTP,0000,0000,0000,,这是传统  那可是很重要的
Dialogue: 0,0:06:04.18,0:06:07.94,*Default,NTP,0000,0000,0000,,我为小弗汉希欧准备了一个礼物  放在这里
Dialogue: 0,0:06:07.94,0:06:10.53,*Default,NTP,0000,0000,0000,,这东西在我们家族里传了三代人了
Dialogue: 0,0:06:10.53,0:06:12.29,*Default,NTP,0000,0000,0000,,关于给孩子起名的事情
Dialogue: 0,0:06:12.29,0:06:15.94,*Default,NTP,0000,0000,0000,,在美国  福建西欧这个名字可真不常见
Dialogue: 0,0:06:15.94,0:06:17.46,*Default,NTP,0000,0000,0000,,应该是"弗-汉-希欧"
Dialogue: 0,0:06:17.46,0:06:18.81,*Default,NTP,0000,0000,0000,,-汗  -汉
Dialogue: 0,0:06:18.81,0:06:21.63,*Default,NTP,0000,0000,0000,,我不用练这个  我不会给我儿子起这名字的
Dialogue: 0,0:06:21.85,0:06:23.46,*Default,NTP,0000,0000,0000,,我只是和你实话实说
Dialogue: 0,0:06:23.82,0:06:25.80,*Default,NTP,0000,0000,0000,,不  没关系  这样很好
Dialogue: 0,0:06:25.80,0:06:27.75,*Default,NTP,0000,0000,0000,,这样很好  有时候我也该和你说说实话
Dialogue: 0,0:06:27.75,0:06:29.40,*Default,NTP,0000,0000,0000,,是啊  我们彼此相识也有些年头了
Dialogue: 0,0:06:29.40,0:06:30.74,*Default,NTP,0000,0000,0000,,我不喜欢你  杰
Dialogue: 0,0:06:30.74,0:06:33.86,*Default,NTP,0000,0000,0000,,我们可以看在家庭的份上  装作一切都好
Dialogue: 0,0:06:33.86,0:06:35.70,*Default,NTP,0000,0000,0000,,但是  你知道的  我从来没喜欢过你
Dialogue: 0,0:06:35.70,0:06:38.96,*Default,NTP,0000,0000,0000,,你那种见到好东西就要占的嘴脸
Dialogue: 0,0:06:38.96,0:06:42.80,*Default,NTP,0000,0000,0000,,比如  我女儿或者最后一块肉
Dialogue: 0,0:06:43.51,0:06:45.80,*Default,NTP,0000,0000,0000,,你总是很忙  忙到不能去机场接我
Dialogue: 0,0:06:45.80,0:06:48.84,*Default,NTP,0000,0000,0000,,只派来一个完全陌生的人举块纸牌子
Dialogue: 0,0:06:48.84,0:06:50.11,*Default,NTP,0000,0000,0000,,-嗨  外婆  -你好
Dialogue: 0,0:06:50.11,0:06:51.70,*Default,NTP,0000,0000,0000,,伙计  到这儿来
Dialogue: 0,0:06:52.02,0:06:54.09,*Default,NTP,0000,0000,0000,,我是真的很喜欢你送我的十字架
Dialogue: 0,0:06:54.09,0:06:55.48,*Default,NTP,0000,0000,0000,,可是我今天必须带着它吗
Dialogue: 0,0:06:55.48,0:06:57.45,*Default,NTP,0000,0000,0000,,我的衬衫都因此扣不上了
Dialogue: 0,0:06:57.45,0:06:58.98,*Default,NTP,0000,0000,0000,,不  不用
Dialogue: 0,0:06:58.98,0:07:00.87,*Default,NTP,0000,0000,0000,,你想怎么样都行
Dialogue: 0,0:07:00.87,0:07:02.72,*Default,NTP,0000,0000,0000,,我知道这个家里就是这种行事风格
Dialogue: 0,0:07:02.77,0:07:06.02,*Default,NTP,0000,0000,0000,,不过你要是带上它  会让我非常骄傲的
Dialogue: 0,0:07:06.02,0:07:08.31,*Default,NTP,0000,0000,0000,,那已经在我们家族里传了五代人了
Dialogue: 0,0:07:08.31,0:07:10.18,*Default,NTP,0000,0000,0000,,-好吧  -我送你出去  小弟
Dialogue: 0,0:07:11.06,0:07:12.61,*Default,NTP,0000,0000,0000,,她家里有没有什么东西是新的
Dialogue: 0,0:07:14.29,0:07:15.56,*Default,NTP,0000,0000,0000,,就是你呗
Dialogue: 0,0:07:21.70,0:07:23.33,*Default,NTP,0000,0000,0000,,好的  让一让  不好意思
Dialogue: 0,0:07:24.02,0:07:26.61,*Default,NTP,0000,0000,0000,,好了  我们有熏腌大拼盘了
Dialogue: 0,0:07:26.77,0:07:28.25,*Default,NTP,0000,0000,0000,,我车里还有更多
Dialogue: 0,0:07:28.57,0:07:30.26,*Default,NTP,0000,0000,0000,,但这些不是从兰伯努克家买的
Dialogue: 0,0:07:30.26,0:07:32.20,*Default,NTP,0000,0000,0000,,没错  因为我得罪他们家...
Dialogue: 0,0:07:32.46,0:07:33.75,*Default,NTP,0000,0000,0000,,因为我再也不去他家买了
Dialogue: 0,0:07:34.10,0:07:35.42,*Default,NTP,0000,0000,0000,,我去洗衣服了
Dialogue: 0,0:07:35.42,0:07:38.27,*Default,NTP,0000,0000,0000,,好的  桑娅  好爱你哦
Dialogue: 0,0:07:38.27,0:07:40.27,*Default,NTP,0000,0000,0000,,你对这新管家挺有爱的哈
Dialogue: 0,0:07:40.27,0:07:41.86,*Default,NTP,0000,0000,0000,,她是我妹妹
Dialogue: 0,0:07:42.31,0:07:44.40,*Default,NTP,0000,0000,0000,,哇  你这么使唤你妹妹啊
Dialogue: 0,0:07:44.40,0:07:47.45,*Default,NTP,0000,0000,0000,,她喜欢忙前忙后  但我挺同情她的
Dialogue: 0,0:07:47.45,0:07:49.39,*Default,NTP,0000,0000,0000,,我拥有这么多  她却一无所有
Dialogue: 0,0:07:49.40,0:07:51.41,*Default,NTP,0000,0000,0000,,好吧  人们选择自己的命运
Dialogue: 0,0:07:51.41,0:07:52.61,*Default,NTP,0000,0000,0000,,你不需要为此负责
Dialogue: 0,0:07:52.61,0:07:53.82,*Default,NTP,0000,0000,0000,,不  不是的
Dialogue: 0,0:07:54.81,0:07:56.28,*Default,NTP,0000,0000,0000,,好像还是有一点
Dialogue: 0,0:07:56.92,0:07:59.86,*Default,NTP,0000,0000,0000,,我比较年长  有机会出去旅行
Dialogue: 0,0:07:59.86,0:08:01.00,*Default,NTP,0000,0000,0000,,我就抓住一切机会
Dialogue: 0,0:08:01.01,0:08:03.16,*Default,NTP,0000,0000,0000,,那也不会阻止她去任何地方啊
Dialogue: 0,0:08:03.16,0:08:04.27,*Default,NTP,0000,0000,0000,,不不不
Dialogue: 0,0:08:04.85,0:08:06.32,*Default,NTP,0000,0000,0000,,只是有一次
Dialogue: 0,0:08:06.54,0:08:08.63,*Default,NTP,0000,0000,0000,,有一封来自美国的信
Dialogue: 0,0:08:08.63,0:08:10.60,*Default,NTP,0000,0000,0000,,提供了一个工作机会
Dialogue: 0,0:08:10.60,0:08:12.65,*Default,NTP,0000,0000,0000,,但只有一人能去
Dialogue: 0,0:08:12.85,0:08:13.86,*Default,NTP,0000,0000,0000,,于是我就去了
Dialogue: 0,0:08:13.86,0:08:16.87,*Default,NTP,0000,0000,0000,,但那又不是写给她的信
Dialogue: 0,0:08:16.88,0:08:18.76,*Default,NTP,0000,0000,0000,,你偷偷打开  然后
Dialogue: 0,0:08:18.85,0:08:19.64,*Default,NTP,0000,0000,0000,,你太坏了
Dialogue: 0,0:08:19.64,0:08:22.03,*Default,NTP,0000,0000,0000,,我必须离开那里  克莱尔
Dialogue: 0,0:08:22.06,0:08:23.72,*Default,NTP,0000,0000,0000,,你蹬上了高跟鞋
